"ID","event_type","event_item","answer","event_comp","item_id","mean_event_item","sd_event_item"
2409,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",5,"pos",33,8.1875,9.76312185661414
2408,"implau","Eine zufällig ausgewählte Person in Deutschland ist NICHT in Berlin geboren.",5,"neg",27,9.11904761904762,6.6008217557616
2408,"implau","Ein zufällig ausgewählter Haushalt in Deutschland besitzt ein Hallenbad.",1,"pos",20,8.11904761904762,21.9069009963977
2408,"implau","Eine zufällig ausgewählte Person in Deutschland liest im Alltag regelmäßig gedruckte Zeitungen.",60,"pos",28,28.8571428571429,20.8801124057476
2408,"implau","In einem zufällig ausgewählten Supermarkt in Deutschland wird man KEINE Berühmtheit treffen.",1,"neg",22,5.78571428571429,13.3572593111993
2408,"implau","Eine zufällig ausgewählte Person in Deutschland hat letztes Jahr KEIN Geld an eine Wohltätigkeitsorganisation gespendet.",20,"neg",14,30.7142857142857,20.7544126536817
2408,"implau","Eine zufällig ausgewählte Person in Deutschland wird beim durch eine Stadt laufen KEINE Bibel mit sich tragen.",2,"neg",25,2.66666666666667,3.35440494280658
2408,"implau","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als vier Geschwister.",10,"neg",24,15.5714285714286,22.365198201499
2408,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 25 Stockwerke.",5,"neg",23,12.9047619047619,21.2726889189958
2408,"implau","In einem zufällig ausgewählten Jahr wird es KEINE Erdbeben in Deutschland geben.",1,"neg",26,30.4137931034483,36.7864837805061
2408,"implau","In einem zufällig ausgewählten Jahr wird der Rhein in Deutschland im Winter zugefroren sein.",95,"pos",15,18.4047619047619,24.9878600024673
2408,"implau","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule das Programmieren von Computern.",0,"pos",19,19.0714285714286,22.66553508824
2408,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 40°C oder mehr erreichen.",50,"pos",17,36.3571428571429,32.8966018176624
2408,"implau","Eine zufällig ausgewählte Person in Deutschland spielt KEINE Harfe.",10,"neg",21,8.54761904761905,19.9562966173738
2408,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland über 12 Stunden liegen.",60,"pos",18,24.9761904761905,21.0799732670239
2408,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland tödliche Tornados geben.",0,"pos",16,9.30952380952381,17.7165873706082
2408,"implau","Eine zufällig ausgewählte Person in Deutschland ist in Berlin geboren.",10,"pos",27,8.78571428571429,6.56128970920227
2408,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 40°C oder mehr erreichen.",40,"neg",17,39.8809523809524,34.734675428448
2408,"implau","Eine zufällig ausgewählte Person in Deutschland hat letztes Jahr Geld an eine Wohltätigkeitsorganisation gespendet.",20,"pos",14,32.2142857142857,23.2227135599419
2408,"implau","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",0,"neg",19,24.6190476190476,27.2897303840969
2408,"implau","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regelmäßig gedruckte Zeitungen.",60,"neg",28,27.5952380952381,16.862513662414
2408,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 25 Stockwerke.",15,"pos",23,8.16666666666667,11.0429685534074
2408,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",0,"pos",26,25.7586206896552,34.3467155998064
2408,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als vier Geschwister.",10,"pos",24,8.04761904761905,6.90688020692404
2408,"implau","Eine zufällig ausgewählte Person in Deutschland wird beim durch eine Stadt laufen eine Bibel mit sich tragen.",5,"pos",25,2.61904761904762,2.88775700748219
2408,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Harfe.",10,"pos",21,4.26190476190476,6.80050042566641
2408,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland KEINE tödlichen Tornados geben.",0,"neg",16,11.0714285714286,18.0492454502686
2408,"implau","In einem zufällig ausgewählten Supermarkt in Deutschland wird man eine Berühmtheit treffen.",1,"pos",22,6.04761904761905,14.0711647392683
2408,"implau","Ein zufällig ausgewählter Haushalt in Deutschland besitzt KEIN Hallenbad.",1,"neg",20,7.61904761904762,20.2423757173066
2408,"implau","In einem zufällig ausgewählten Jahr wird der Rhein in Deutschland im Winter NICHT zugefroren sein.",85,"neg",15,22.6190476190476,27.4448025920164
2408,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT über 12 Stunden liegen.",50,"neg",18,37.0476190476191,28.7952844894254
2407,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",5,"neg",34,10.9375,12.4691554930427
2407,"implau","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",35,"neg",38,13.21875,9.24133203288008
2407,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",1,"neg",32,4.125,7.82366138194611
2407,"implau","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",5,"pos",35,7.34375,11.2840434728325
2407,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",1,"neg",40,10.46875,18.0964875847007
2407,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",2,"pos",29,2.59375,5.71844426734314
2407,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",1,"pos",33,8.1875,9.76312185661414
2407,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",1,"neg",30,18.0625,26.4354814107736
2407,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",2,"pos",31,12.34375,18.5204496827591
2407,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",1,"pos",39,6,9.08738934795304
2407,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",1,"neg",36,23.59375,20.5219935128616
2407,"implau","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",8,"pos",37,8.53125,5.95133151271155
2407,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",1,"pos",40,9.0625,18.5922937556605
2407,"implau","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",8,"neg",37,9.875,6.72381420172768
2407,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",1,"pos",32,4.09375,7.47192325286965
2407,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",10,"pos",36,19.9375,17.5828683116412
2407,"implau","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",40,"pos",38,14.65625,10.1714634814681
2407,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",5,"pos",30,20.90625,25.6406423539384
2407,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",0,"neg",29,2.125,4.47033231066125
2407,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",1,"neg",39,6.46875,10.5615992648963
2407,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",1,"neg",33,6.9375,8.36250271228077
2407,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",1,"neg",31,9.40625,12.926240815214
2407,"implau","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",5,"neg",35,6.96875,9.6435984951409
2407,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",1,"pos",34,9.46875,11.5618515511281
2406,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin schneien.",65,"pos",42,32.2,23.3905575354283
2406,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als acht Gemüsesorten.",0,"pos",50,7.46666666666667,7.73892170078681
2406,"implau","Ein zufällig ausgewählter Pendler fährt mit dem Motorrad zur Arbeit.",8,"pos",46,13.4444444444444,16.747531101025
2406,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",25,"pos",10,38.1204819277108,22.0002203926663
2406,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags geöffnet sein.",5,"pos",48,13.3111111111111,11.5990246890579
2406,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 20 Stockwerke.",98,"neg",49,13.6,19.9731638136594
2406,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet NICHT sonntags.",15,"neg",45,19.9555555555556,20.1877050291368
2406,"implau","In einem zufällig ausgewählten Jahr wird es KEINE Erdbeben in Deutschland geben.",2,"neg",26,30.4137931034483,36.7864837805061
2406,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule das Programmieren von Computern.",2,"pos",44,30.6666666666667,27.8796113185376
2406,"implau","Eine zufällig ausgewählte Person in Deutschland spielt KEIN Banjo.",2,"neg",47,9.97777777777778,19.8454126699448
2406,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Schach.",1,"neg",43,6.28888888888889,15.4237453036517
2406,"implau","In einem zufälligen Jahr wird es in Deutschland KEINE Tornados geben.",1,"neg",41,13.5777777777778,20.7676418857546
2406,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",25,"neg",10,32.8072289156626,16.4037903348402
2406,"implau","Ein zufällig ausgewähltes Geschäft in Deutschland wird sonntags NICHT geöffnet sein.",5,"neg",48,11.5555555555556,11.2745803299352
2406,"implau","Eine zufällig ausgewählte Person in Deutschland arbeitet sonntags.",5,"pos",45,23.5555555555556,21.9333241226839
2406,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",2,"neg",44,32,29.861802904836
2406,"implau","Eine zufällig ausgewählte Person in Deutschland spielt Banjo.",2,"pos",47,6.35555555555556,11.9851338892577
2406,"implau","In einem zufällig ausgewählten Jahr wird es an Heiligabend in Berlin NICHT schneien.",25,"neg",42,30.2222222222222,18.7578939611723
2406,"implau","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Motorrad zur Arbeit.",5,"neg",46,14.2888888888889,17.1816792255618
2406,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Schach.",1,"pos",43,6.62222222222222,16.0316290910541
2406,"implau","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 20 Stockwerke.",2,"pos",49,10.4444444444444,16.4103010270372
2406,"implau","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",2,"pos",26,25.7586206896552,34.3467155998064
2406,"implau","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als acht Gemüsesorten.",0,"neg",50,9.68888888888889,15.1669830136838
2406,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland Tornados geben.",1,"pos",41,11.9555555555556,17.6364235133837
2405,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",100,"pos",30,20.90625,25.6406423539384
2405,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",2,"neg",33,6.9375,8.36250271228077
2405,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",0,"neg",29,2.125,4.47033231066125
2405,"implau","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",15,"neg",37,9.875,6.72381420172768
2405,"implau","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",5,"pos",38,14.65625,10.1714634814681
2405,"implau","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",3,"neg",35,6.96875,9.6435984951409
2405,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",5,"neg",31,9.40625,12.926240815214
2405,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",5,"pos",34,9.46875,11.5618515511281
2405,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",0,"pos",32,4.09375,7.47192325286965
2405,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",1,"neg",39,6.46875,10.5615992648963
2405,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",100,"pos",40,9.0625,18.5922937556605
2405,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",25,"pos",36,19.9375,17.5828683116412
2405,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",0,"pos",29,2.59375,5.71844426734314
2405,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",0,"neg",40,10.46875,18.0964875847007
2405,"implau","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",1,"pos",35,7.34375,11.2840434728325
2405,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",15,"neg",36,23.59375,20.5219935128616
2405,"implau","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",5,"neg",38,13.21875,9.24133203288008
2405,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",0,"pos",39,6,9.08738934795304
2405,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",5,"pos",33,8.1875,9.76312185661414
2405,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",80,"neg",30,18.0625,26.4354814107736
2405,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",0,"neg",32,4.125,7.82366138194611
2405,"implau","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",15,"pos",37,8.53125,5.95133151271155
2405,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",5,"pos",31,12.34375,18.5204496827591
2405,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",5,"neg",34,10.9375,12.4691554930427
2404,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als drei Sprachen sprechen.",5,"pos",3,15.3684210526316,12.9477558373383
2404,"implau","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT bei über 7 Stunden liegen.",30,"neg",13,34.7368421052632,24.5331372268328
2404,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich Zeitschriften.",10,"neg",11,30.7894736842105,20.388335158279
2404,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 5 Stockwerke.",4,"pos",6,16.9473684210526,13.732871136233
2404,"implau","Eine zufällig ausgewählte Person in Deutschland wohnt  NICHT in Mecklenburg-Vorpommern.",3,"neg",8,13.5263157894737,15.7063196819508
2404,"implau","Ein zufällig ausgewähltes deutsches Grundschulkind hat ein bisschen Erfahrung mit dem Programmieren von Computern.",4,"pos",4,8,12.8146875192576
2404,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Volleyball.",1,"neg",12,6.44736842105263,7.92088368132179
2404,"implau","Ein zufällig ausgewählter deutscher Haushalt besitzt KEINE Sauna.",4,"neg",5,7.89473684210526,8.58279068105603
2404,"implau","Eine zufällig ausgewählte Person in Deutschland geht mehr als drei Stunden täglich.",3,"pos",9,18.0526315789474,14.8995689551673
2404,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland  unter 2 Stunden liegen.",10,"pos",2,23.9736842105263,23.8355705595142
2404,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai NICHT schneien.",3,"neg",1,18.6578947368421,18.4921843473011
2404,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",12,"pos",10,38.1204819277108,22.0002203926663
2404,"implau","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als fünf Geschwister.",3,"neg",7,6.94736842105263,5.69469819061722
2404,"implau","Eine zufällig ausgewählte Person in Deutschland wohnt in Mecklenburg-Vorpommern.",3,"pos",8,9.92105263157895,8.30298409055237
2404,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",12,"neg",10,32.8072289156626,16.4037903348402
2404,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT unter 2 Stunden liegen.",20,"neg",2,34.2105263157895,28.8576730109584
2404,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Volleyball.",1,"pos",12,6.10526315789474,6.97404250401409
2404,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als drei Sprachen sprechen.",15,"neg",3,16.1578947368421,14.9603553863509
2404,"implau","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland bei über 7 Stunden liegen.",20,"pos",13,39.5,26.6455716111793
2404,"implau","Ein zufällig ausgewähltes deutsches Grundschulkind hat KEINE Erfahrung mit dem Programmieren von Computern.",3,"neg",4,8.05263157894737,13.0714199655069
2404,"implau","Ein zufällig ausgewählter deutscher Haushalt besitzt eine Sauna.",5,"pos",5,10.1578947368421,15.693907090728
2404,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 5 Stockwerke.",5,"neg",6,19.2894736842105,14.9628511062905
2404,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als fünf Geschwister.",2,"pos",7,7.02631578947368,5.82393403820524
2404,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich Zeitschriften.",5,"pos",11,32.1578947368421,25.2410287148368
2404,"implau","Eine zufällig ausgewählte Person in Deutschland geht NICHT mehr als drei Stunden täglich.",5,"neg",9,24.5263157894737,23.6171454463218
2404,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai schneien.",10,"pos",1,12.0789473684211,10.6501657871815
2403,"implau","Eine zufällig ausgewählte Person in Deutschland wohnt in Mecklenburg-Vorpommern.",5,"pos",8,9.92105263157895,8.30298409055237
2403,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als drei Sprachen sprechen.",20,"neg",3,16.1578947368421,14.9603553863509
2403,"implau","Ein zufällig ausgewähltes deutsches Grundschulkind hat KEINE Erfahrung mit dem Programmieren von Computern.",10,"neg",4,8.05263157894737,13.0714199655069
2403,"implau","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland bei über 7 Stunden liegen.",30,"pos",13,39.5,26.6455716111793
2403,"implau","Eine zufällig ausgewählte Person in Deutschland geht NICHT mehr als drei Stunden täglich.",40,"neg",9,24.5263157894737,23.6171454463218
2403,"implau","Ein zufällig ausgewählter deutscher Haushalt besitzt eine Sauna.",15,"pos",5,10.1578947368421,15.693907090728
2403,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Volleyball.",10,"pos",12,6.10526315789474,6.97404250401409
2403,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich Zeitschriften.",80,"pos",11,32.1578947368421,25.2410287148368
2403,"implau","Eine zufällig ausgewählte Person in Deutschland hat mehr als fünf Geschwister.",2,"pos",7,7.02631578947368,5.82393403820524
2403,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 5 Stockwerke.",40,"neg",6,19.2894736842105,14.9628511062905
2403,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai schneien.",10,"pos",1,12.0789473684211,10.6501657871815
2403,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT unter 2 Stunden liegen.",40,"neg",2,34.2105263157895,28.8576730109584
2403,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",50,"neg",10,32.8072289156626,16.4037903348402
2403,"implau","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als fünf Geschwister.",5,"neg",7,6.94736842105263,5.69469819061722
2403,"implau","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland  unter 2 Stunden liegen.",60,"pos",2,23.9736842105263,23.8355705595142
2403,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als drei Sprachen sprechen.",20,"pos",3,15.3684210526316,12.9477558373383
2403,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Mai NICHT schneien.",40,"neg",1,18.6578947368421,18.4921843473011
2403,"implau","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich Zeitschriften.",70,"neg",11,30.7894736842105,20.388335158279
2403,"implau","Ein zufällig ausgewählter deutscher Haushalt besitzt KEINE Sauna.",15,"neg",5,7.89473684210526,8.58279068105603
2403,"implau","Ein zufällig ausgewähltes deutsches Grundschulkind hat ein bisschen Erfahrung mit dem Programmieren von Computern.",10,"pos",4,8,12.8146875192576
2403,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Volleyball.",5,"neg",12,6.44736842105263,7.92088368132179
2403,"implau","Eine zufällig ausgewählte Person in Deutschland geht mehr als drei Stunden täglich.",50,"pos",9,18.0526315789474,14.8995689551673
2403,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 5 Stockwerke.",40,"pos",6,16.9473684210526,13.732871136233
2403,"implau","Eine zufällig ausgewählte Person in Deutschland wohnt  NICHT in Mecklenburg-Vorpommern.",10,"neg",8,13.5263157894737,15.7063196819508
2403,"implau","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT bei über 7 Stunden liegen.",40,"neg",13,34.7368421052632,24.5331372268328
2403,"implau","Eine zufällig ausgewählte Person in Deutschland liest täglich die Zeitung.",80,"pos",10,38.1204819277108,22.0002203926663
2402,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",5,"pos",31,12.34375,18.5204496827591
2402,"implau","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",1,"pos",35,7.34375,11.2840434728325
2402,"implau","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",5,"pos",37,8.53125,5.95133151271155
2402,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",3,"neg",32,4.125,7.82366138194611
2402,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",10,"pos",33,8.1875,9.76312185661414
2402,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",15,"neg",34,10.9375,12.4691554930427
2402,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",4,"neg",36,23.59375,20.5219935128616
2402,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",60,"neg",30,18.0625,26.4354814107736
2402,"implau","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",25,"neg",38,13.21875,9.24133203288008
2402,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",1,"pos",29,2.59375,5.71844426734314
2402,"implau","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",4,"neg",40,10.46875,18.0964875847007
2402,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",2,"pos",39,6,9.08738934795304
2402,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",2,"neg",39,6.46875,10.5615992648963
2402,"implau","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",35,"pos",38,14.65625,10.1714634814681
2402,"implau","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",1,"neg",35,6.96875,9.6435984951409
2402,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",20,"neg",33,6.9375,8.36250271228077
2402,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",3,"pos",32,4.09375,7.47192325286965
2402,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",5,"neg",31,9.40625,12.926240815214
2402,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",1,"neg",29,2.125,4.47033231066125
2402,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",5,"pos",40,9.0625,18.5922937556605
2402,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",10,"pos",36,19.9375,17.5828683116412
2402,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",15,"pos",34,9.46875,11.5618515511281
2402,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",30,"pos",30,20.90625,25.6406423539384
2402,"implau","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",5,"neg",37,9.875,6.72381420172768
2401,"implau","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",11,"pos",40,9.0625,18.5922937556605
2401,"implau","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",3,"neg",39,6.46875,10.5615992648963
2401,"implau","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",4,"neg",33,6.9375,8.36250271228077
2401,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",4,"pos",34,9.46875,11.5618515511281
2401,"implau","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",11,"pos",30,20.90625,25.6406423539384
2401,"implau","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",33,"neg",31,9.40625,12.926240815214
2401,"implau","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",20,"neg",35,6.96875,9.6435984951409
2401,"implau","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",37,"pos",36,19.9375,17.5828683116412
2401,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",12,"neg",29,2.125,4.47033231066125
2401,"implau","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",19,"neg",37,9.875,6.72381420172768
2401,"implau","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",2,"pos",32,4.09375,7.47192325286965
2401,"implau","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",9,"pos",38,14.65625,10.1714634814681
2401,"implau","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",20,"pos",37,8.53125,5.95133151271155
2401,"implau","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",30,"pos",29,2.59375,5.71844426734314
2401,"implau","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",12,"pos",33,8.1875,9.76312185661414
2401,"implau","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",9,"neg",38,13.21875,9.24133203288008
2401,"implau","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",11,"neg",34,10.9375,12.4691554930427
